x,y,yaw
-4.653939437866210938e+01,2.479984092712402344e+01,5.177046298980712891e+00
-4.644900131225585938e+01,2.462148475646972656e+01,5.185855388641357422e+00
-4.635706710815429688e+01,2.444391441345214844e+01,5.194302082061767578e+00
-4.626366806030273438e+01,2.426710128784179688e+01,5.202386856079101562e+00
-4.616888427734375000e+01,2.409104728698730469e+01,5.210109233856201172e+00
-4.607276153564453125e+01,2.391569519042968750e+01,5.217468261718750000e+00
-4.597539138793945312e+01,2.374104881286621094e+01,5.224460124969482422e+00
-4.587683486938476562e+01,2.356707191467285156e+01,5.231086730957031250e+00
-4.577715301513671875e+01,2.339372634887695312e+01,5.237368106842041016e+00
-4.567642211914062500e+01,2.322100257873535156e+01,5.243307590484619141e+00
-4.557468032836914062e+01,2.304886436462402344e+01,5.249090194702148438e+00
-4.547193527221679688e+01,2.287732124328613281e+01,5.255004882812500000e+00
-4.536816406250000000e+01,2.270639610290527344e+01,5.261075019836425781e+00
-4.526333236694335938e+01,2.253612327575683594e+01,5.267507076263427734e+00
-4.515736770629882812e+01,2.236654663085937500e+01,5.274354934692382812e+00
-4.505021286010742188e+01,2.219772338867187500e+01,5.281617641448974609e+00
-4.494179534912109375e+01,2.202970504760742188e+01,5.289293289184570312e+00
-4.483206176757812500e+01,2.186254882812500000e+01,5.297382354736328125e+00
-4.472094345092773438e+01,2.169630622863769531e+01,5.305886745452880859e+00
-4.460838317871093750e+01,2.153104019165039062e+01,5.314807891845703125e+00
-4.449431610107421875e+01,2.136680603027343750e+01,5.324145793914794922e+00
-4.437868499755859375e+01,2.120367050170898438e+01,5.333899497985839844e+00
-4.426143646240234375e+01,2.104169464111328125e+01,5.344069480895996094e+00
-4.414251327514648438e+01,2.088094139099121094e+01,5.354656219482421875e+00
-4.402186584472656250e+01,2.072148704528808594e+01,5.365660190582275391e+00
-4.389942932128906250e+01,2.056338882446289062e+01,5.377082347869873047e+00
-4.377516937255859375e+01,2.040673065185546875e+01,5.388922691345214844e+00
-4.364902877807617188e+01,2.025157928466796875e+01,5.401183128356933594e+00
-4.352096176147460938e+01,2.009801101684570312e+01,5.413864135742187500e+00
-4.339093017578125000e+01,1.994611549377441406e+01,5.426966190338134766e+00
-4.325888061523437500e+01,1.979594993591308594e+01,5.440492630004882812e+00
-4.312478637695312500e+01,1.964762306213378906e+01,5.454442977905273438e+00
-4.298860549926757812e+01,1.950120925903320312e+01,5.468820571899414062e+00
-4.285029602050781250e+01,1.935679244995117188e+01,5.483626365661621094e+00
-4.270984649658203125e+01,1.921448326110839844e+01,5.498862266540527344e+00
-4.256719589233398438e+01,1.907434272766113281e+01,5.514533519744873047e+00
-4.242234802246093750e+01,1.893649864196777344e+01,5.530639171600341797e+00
-4.227527236938476562e+01,1.880103683471679688e+01,5.547184944152832031e+00
-4.212593460083007812e+01,1.866805076599121094e+01,5.564173221588134766e+00
-4.197434997558593750e+01,1.853767395019531250e+01,5.581605434417724609e+00
-4.182046508789062500e+01,1.840996932983398438e+01,5.599490642547607422e+00
-4.166430282592773438e+01,1.828508758544921875e+01,5.617826461791992188e+00
-4.150585556030273438e+01,1.816312599182128906e+01,5.636621475219726562e+00
-4.134510040283203125e+01,1.804419326782226562e+01,5.655881404876708984e+00
-4.118208694458007812e+01,1.792843437194824219e+01,5.675609111785888672e+00
-4.101675796508789062e+01,1.781592941284179688e+01,5.695819854736328125e+00
-4.084918594360351562e+01,1.770684432983398438e+01,5.716516494750976562e+00
-4.067936325073242188e+01,1.760129356384277344e+01,5.737711429595947266e+00
-4.050730514526367188e+01,1.749939918518066406e+01,5.759417057037353516e+00
-4.033307647705078125e+01,1.740132522583007812e+01,5.781641006469726562e+00
-4.015665054321289062e+01,1.730717468261718750e+01,5.804403781890869141e+00
-3.997813034057617188e+01,1.721712493896484375e+01,5.827715396881103516e+00
-3.979753112792968750e+01,1.713131141662597656e+01,5.851591110229492188e+00
-3.961489486694335938e+01,1.704988098144531250e+01,5.876054763793945312e+00
-3.943033218383789062e+01,1.697301101684570312e+01,5.901116847991943359e+00
-3.924383926391601562e+01,1.690083122253417969e+01,5.926808834075927734e+00
-3.905555725097656250e+01,1.683353805541992188e+01,5.953149795532226562e+00
-3.886554336547851562e+01,1.677128791809082031e+01,5.980162143707275391e+00
-3.867388534545898438e+01,1.671425819396972656e+01,6.007880210876464844e+00
-3.848073196411132812e+01,1.666263771057128906e+01,6.036322116851806641e+00
-3.828613281250000000e+01,1.661659622192382812e+01,6.065531730651855469e+00
-3.809027862548828125e+01,1.657633972167968750e+01,6.095541477203369141e+00
-3.789328765869140625e+01,1.654205894470214844e+01,6.126376628875732422e+00
-3.769530868530273438e+01,1.651394653320312500e+01,6.158002376556396484e+00
-3.749657821655273438e+01,1.649219131469726562e+01,6.190434455871582031e+00
-3.729719543457031250e+01,1.647694778442382812e+01,6.223342418670654297e+00
-3.709744262695312500e+01,1.646828079223632812e+01,6.256330966949462891e+00
-3.689751815795898438e+01,1.646621513366699219e+01,6.132099777460098267e-03
-3.669762420654296875e+01,1.647068595886230469e+01,3.845819830894470215e-02
-3.649795150756835938e+01,1.648154067993164062e+01,7.003609836101531982e-02
-3.629875183105468750e+01,1.649860763549804688e+01,1.007428988814353943e-01
-3.610012817382812500e+01,1.652168846130371094e+01,1.304713040590286255e-01
-3.590227127075195312e+01,1.655056762695312500e+01,1.592434942722320557e-01
-3.570532226562500000e+01,1.658503341674804688e+01,1.870796978473663330e-01
-3.550935745239257812e+01,1.662488365173339844e+01,2.140033990144729614e-01
-3.531455993652343750e+01,1.666989517211914062e+01,2.400294989347457886e-01
-3.512094497680664062e+01,1.671988677978515625e+01,2.651877999305725098e-01
-3.492863845825195312e+01,1.677464675903320312e+01,2.894903123378753662e-01
-3.473769760131835938e+01,1.683398246765136719e+01,3.129549026489257812e-01
-3.454814529418945312e+01,1.689771270751953125e+01,3.355987071990966797e-01
-3.436010360717773438e+01,1.696562576293945312e+01,3.574283123016357422e-01
-3.417352676391601562e+01,1.703756523132324219e+01,3.784654140472412109e-01
-3.398848724365234375e+01,1.711333656311035156e+01,3.987157940864562988e-01
-3.380499267578125000e+01,1.719276618957519531e+01,4.181928038597106934e-01
-3.362301635742187500e+01,1.727569961547851562e+01,4.369077086448669434e-01
-3.344263839721679688e+01,1.736193084716796875e+01,4.548631906509399414e-01
-3.326377105712890625e+01,1.745133972167968750e+01,4.720743000507354736e-01
-3.308644866943359375e+01,1.754373931884765625e+01,4.885435998439788818e-01
-3.291063690185546875e+01,1.763898277282714844e+01,5.042793750762939453e-01
-3.273628616333007812e+01,1.773692893981933594e+01,5.192891955375671387e-01
-3.256342697143554688e+01,1.783739852905273438e+01,5.335735082626342773e-01
-3.239195251464843750e+01,1.794028091430664062e+01,5.471420288085937500e-01
-3.222186660766601562e+01,1.804541206359863281e+01,5.599951148033142090e-01
-3.205310821533203125e+01,1.815266036987304688e+01,5.721353888511657715e-01
-3.188560867309570312e+01,1.826190185546875000e+01,5.835667252540588379e-01
-3.171935462951660156e+01,1.837297439575195312e+01,5.942872762680053711e-01
-3.155424118041992188e+01,1.848577690124511719e+01,6.043009161949157715e-01
-3.139023399353027344e+01,1.860016441345214844e+01,6.136077046394348145e-01
-3.122725677490234375e+01,1.871601486206054688e+01,6.222084164619445801e-01
-3.106523132324218750e+01,1.883321380615234375e+01,6.301044821739196777e-01
-3.090410995483398438e+01,1.895162010192871094e+01,6.372956037521362305e-01
-3.074379158020019531e+01,1.907113456726074219e+01,6.437829136848449707e-01
-3.058421134948730469e+01,1.919162559509277344e+01,6.495665907859802246e-01
-3.042529106140136719e+01,1.931298255920410156e+01,6.546468138694763184e-01
-3.026694107055664062e+01,1.943509292602539062e+01,6.590240001678466797e-01
-3.010908699035644531e+01,1.955783653259277344e+01,6.626979708671569824e-01
-2.995164299011230469e+01,1.968110275268554688e+01,6.656690239906311035e-01
-2.979451942443847656e+01,1.980478477478027344e+01,6.679369211196899414e-01
-2.963763427734375000e+01,1.992876625061035156e+01,6.695016026496887207e-01
-2.948090362548828125e+01,2.005293273925781250e+01,6.703628897666931152e-01
-2.932422828674316406e+01,2.017718887329101562e+01,6.705206036567687988e-01
-2.916753578186035156e+01,2.030140686035156250e+01,6.699745059013366699e-01
-2.901072883605957031e+01,2.042548751831054688e+01,6.687241196632385254e-01
-2.885372161865234375e+01,2.054931640625000000e+01,6.667689085006713867e-01
-2.869643974304199219e+01,2.067277526855468750e+01,6.641088724136352539e-01
-2.853876876831054688e+01,2.079577445983886719e+01,6.607428193092346191e-01
-2.838065528869628906e+01,2.091817283630371094e+01,6.566705703735351562e-01
-2.822199630737304688e+01,2.103987693786621094e+01,6.518911123275756836e-01
-2.806271362304687500e+01,2.116076469421386719e+01,6.464033722877502441e-01
-2.790273857116699219e+01,2.128071212768554688e+01,6.402069926261901855e-01
-2.774196243286132812e+01,2.139962387084960938e+01,6.333001255989074707e-01
-2.758034324645996094e+01,2.151734924316406250e+01,6.256831288337707520e-01
-2.741778182983398438e+01,2.163379287719726562e+01,6.173527836799621582e-01
-2.725421333312988281e+01,2.174881744384765625e+01,6.083036065101623535e-01
-2.708958816528320312e+01,2.186228752136230469e+01,5.985351800918579102e-01
-2.692380142211914062e+01,2.197410011291503906e+01,5.880802273750305176e-01
-2.675683212280273438e+01,2.208410835266113281e+01,5.769628882408142090e-01
-2.658861732482910156e+01,2.219220352172851562e+01,5.653167963027954102e-01
-2.641914749145507812e+01,2.229833030700683594e+01,5.536429286003112793e-01
-2.624844932556152344e+01,2.240247154235839844e+01,5.419902801513671875e-01
-2.607655715942382812e+01,2.250462532043457031e+01,5.304527878761291504e-01
-2.590350341796875000e+01,2.260480499267578125e+01,5.190865993499755859e-01
-2.572933197021484375e+01,2.270302581787109375e+01,5.078858733177185059e-01
-2.555407714843750000e+01,2.279930114746093750e+01,4.968338012695312500e-01
-2.537777519226074219e+01,2.289365005493164062e+01,4.859276115894317627e-01
-2.520046615600585938e+01,2.298608016967773438e+01,4.751656949520111084e-01
-2.502217292785644531e+01,2.307661056518554688e+01,4.645457863807678223e-01
-2.484293937683105469e+01,2.316525459289550781e+01,4.540666043758392334e-01
-2.466279029846191406e+01,2.325202941894531250e+01,4.437245130538940430e-01
-2.448175621032714844e+01,2.333694839477539062e+01,4.335181117057800293e-01
-2.429987907409667969e+01,2.342002677917480469e+01,4.234462976455688477e-01
-2.411717033386230469e+01,2.350128173828125000e+01,4.135068953037261963e-01
-2.393367385864257812e+01,2.358072853088378906e+01,4.036994874477386475e-01
-2.374941253662109375e+01,2.365838432312011719e+01,3.940230011940002441e-01
-2.356440734863281250e+01,2.373426628112792969e+01,3.844763040542602539e-01
-2.337870025634765625e+01,2.380838775634765625e+01,3.750591874122619629e-01
-2.319229888916015625e+01,2.388077354431152344e+01,3.657701909542083740e-01
-2.300524330139160156e+01,2.395143318176269531e+01,3.566091954708099365e-01
-2.281755256652832031e+01,2.402038955688476562e+01,3.475751876831054688e-01
-2.262924385070800781e+01,2.408765983581542969e+01,3.386673927307128906e-01
-2.244035720825195312e+01,2.415325927734375000e+01,3.298856914043426514e-01
-2.225089836120605469e+01,2.421721267700195312e+01,3.212288022041320801e-01
-2.206090164184570312e+01,2.427953338623046875e+01,3.126966953277587891e-01
-2.187038230895996094e+01,2.434024429321289062e+01,3.042885959148406982e-01
-2.167935943603515625e+01,2.439936256408691406e+01,2.960036993026733398e-01
-2.148786354064941406e+01,2.445690727233886719e+01,2.878423035144805908e-01
-2.129590225219726562e+01,2.451289939880371094e+01,2.798030078411102295e-01
-2.110350418090820312e+01,2.456735801696777344e+01,2.718859910964965820e-01
-2.091068267822265625e+01,2.462030220031738281e+01,2.640905082225799561e-01
-2.071745300292968750e+01,2.467175674438476562e+01,2.564161121845245361e-01
-2.052384567260742188e+01,2.472173500061035156e+01,2.488629072904586792e-01
-2.032986068725585938e+01,2.477026367187500000e+01,2.414298057556152344e-01
-2.013553047180175781e+01,2.481735992431640625e+01,2.341168969869613647e-01
-1.994086074829101562e+01,2.486304473876953125e+01,2.269237935543060303e-01
-1.974586677551269531e+01,2.490734100341796875e+01,2.198498994112014771e-01
-1.955057334899902344e+01,2.495026779174804688e+01,2.128954976797103882e-01
-1.935498237609863281e+01,2.499184799194335938e+01,2.060596048831939697e-01
-1.915911865234375000e+01,2.503210067749023438e+01,1.993423998355865479e-01
-1.896298980712890625e+01,2.507104682922363281e+01,1.927434951066970825e-01
-1.876660728454589844e+01,2.510871315002441406e+01,1.862625032663345337e-01
-1.856999397277832031e+01,2.514511489868164062e+01,1.798996031284332275e-01
-1.837314796447753906e+01,2.518027687072753906e+01,1.736540049314498901e-01
-1.817609214782714844e+01,2.521422195434570312e+01,1.675260066986083984e-01
-1.797883415222167969e+01,2.524696922302246094e+01,1.615151017904281616e-01
-1.778137969970703125e+01,2.527854156494140625e+01,1.556210964918136597e-01
-1.758375167846679688e+01,2.530895996093750000e+01,1.498441994190216064e-01
-1.738594818115234375e+01,2.533824920654296875e+01,1.441837996244430542e-01
-1.718798446655273438e+01,2.536643028259277344e+01,1.386400014162063599e-01
-1.698987007141113281e+01,2.539352416992187500e+01,1.332127004861831665e-01
-1.679161071777343750e+01,2.541955375671386719e+01,1.279014945030212402e-01
-1.659322166442871094e+01,2.544454193115234375e+01,1.227065995335578918e-01
-1.639470291137695312e+01,2.546851158142089844e+01,1.176277026534080505e-01
-1.619606781005859375e+01,2.549148368835449219e+01,1.126647964119911194e-01
-1.599732303619384766e+01,2.551348114013671875e+01,1.078177019953727722e-01
-1.579847335815429688e+01,2.553452491760253906e+01,1.030863970518112183e-01
-1.559953022003173828e+01,2.555464172363281250e+01,9.847089648246765137e-02
-1.540049457550048828e+01,2.557385063171386719e+01,9.397090226411819458e-02
-1.520137786865234375e+01,2.559217453002929688e+01,8.958660066127777100e-02
-1.500218296051025391e+01,2.560963630676269531e+01,8.531770110130310059e-02
-1.480291461944580078e+01,2.562626075744628906e+01,8.116439729928970337e-02
-1.460358238220214844e+01,2.564206886291503906e+01,7.712650299072265625e-02
-1.440418720245361328e+01,2.565708160400390625e+01,7.320400327444076538e-02
-1.420473575592041016e+01,2.567132568359375000e+01,6.939689815044403076e-02
-1.400523281097412109e+01,2.568482017517089844e+01,6.570520251989364624e-02
-1.380568122863769531e+01,2.569758987426757812e+01,6.212880089879035950e-02
-1.360608673095703125e+01,2.570965766906738281e+01,5.866770073771476746e-02
-1.340645217895507812e+01,2.572104644775390625e+01,5.532199889421463013e-02
-1.320678138732910156e+01,2.573177909851074219e+01,5.209159851074218750e-02
-1.300707721710205078e+01,2.574187850952148438e+01,4.897660017013549805e-02
-1.280734348297119141e+01,2.575136566162109375e+01,4.597679898142814636e-02
-1.260758209228515625e+01,2.576026535034179688e+01,4.309239983558654785e-02
-1.240779685974121094e+01,2.576860237121582031e+01,4.032329842448234558e-02
-1.220798969268798828e+01,2.577639579772949219e+01,3.766959905624389648e-02
-1.200816249847412109e+01,2.578367042541503906e+01,3.513130173087120056e-02
-1.180831909179687500e+01,2.579044914245605469e+01,3.270839899778366089e-02
-1.160845851898193359e+01,2.579675674438476562e+01,3.040079958736896515e-02
-1.140858554840087891e+01,2.580261421203613281e+01,2.820869907736778259e-02
-1.120870018005371094e+01,2.580804443359375000e+01,2.613200061023235321e-02
-1.100880336761474609e+01,2.581307029724121094e+01,2.417079918086528778e-02
-1.080889987945556641e+01,2.581771659851074219e+01,2.232510037720203400e-02
-1.060898494720458984e+01,2.582200622558593750e+01,2.059499919414520264e-02
-1.040906620025634766e+01,2.582596015930175781e+01,1.898049935698509216e-02
-1.020913887023925781e+01,2.582960319519042969e+01,1.748150028288364410e-02
-1.000920772552490234e+01,2.583295822143554688e+01,1.609829999506473541e-02
-9.809273719787597656e+00,2.583605003356933594e+01,1.483070012181997299e-02
-9.609333038330078125e+00,2.583889770507812500e+01,1.367889996618032455e-02
-9.409393310546875000e+00,2.584152793884277344e+01,1.264279987663030624e-02
-9.209447860717773438e+00,2.584396171569824219e+01,1.172250043600797653e-02
-9.009500503540039062e+00,2.584622192382812500e+01,1.091820001602172852e-02
-8.809554100036621094e+00,2.584833526611328125e+01,1.022979989647865295e-02
-8.609602928161621094e+00,2.585032081604003906e+01,9.657699614763259888e-03
-8.409654617309570312e+00,2.585220527648925781e+01,9.202100336551666260e-03
-8.209702491760253906e+00,2.585400962829589844e+01,8.863599970936775208e-03
-8.009750366210937500e+00,2.585575866699218750e+01,8.643900044262409210e-03
-7.809800148010253906e+00,2.585747337341308594e+01,8.543300442397594452e-03
-7.609845638275146484e+00,2.585918235778808594e+01,8.565399795770645142e-03
-7.409896373748779297e+00,2.586090850830078125e+01,8.712000213563442230e-03
-7.209943294525146484e+00,2.586267471313476562e+01,8.977700024843215942e-03
-7.009992599487304688e+00,2.586450576782226562e+01,9.348499588668346405e-03
-6.810044765472412109e+00,2.586642074584960938e+01,9.822299703955650330e-03
-6.610095024108886719e+00,2.586843681335449219e+01,1.036140043288469315e-02
-6.410148143768310547e+00,2.587056732177734375e+01,1.094949990510940552e-02
-6.210202217102050781e+00,2.587281799316406250e+01,1.157539989799261093e-02
-6.010257244110107422e+00,2.587519645690917969e+01,1.221009995788335800e-02
-5.810314178466796875e+00,2.587770271301269531e+01,1.285140030086040497e-02
-5.610372543334960938e+00,2.588033485412597656e+01,1.348590012639760971e-02
-5.410431861877441406e+00,2.588309478759765625e+01,1.410789974033832550e-02
-5.210494041442871094e+00,2.588597679138183594e+01,1.471740007400512695e-02
-5.010557174682617188e+00,2.588897895812988281e+01,1.531470008194446564e-02
-4.810622215270996094e+00,2.589209938049316406e+01,1.590000092983245850e-02
-4.610689640045166016e+00,2.589533615112304688e+01,1.647330075502395630e-02
-4.410758018493652344e+00,2.589868736267089844e+01,1.703480072319507599e-02
-4.210829257965087891e+00,2.590214920043945312e+01,1.758429966866970062e-02
-4.010901927947998047e+00,2.590571784973144531e+01,1.812089979648590088e-02
-3.810976266860961914e+00,2.590939331054687500e+01,1.864450052380561829e-02
-3.611053228378295898e+00,2.591317367553710938e+01,1.915339939296245575e-02
-3.411131381988525391e+00,2.591705322265625000e+01,1.964679919183254242e-02
-3.211211919784545898e+00,2.592102813720703125e+01,2.012459933757781982e-02
-3.011294126510620117e+00,2.592509841918945312e+01,2.058679983019828796e-02
-2.811378002166748047e+00,2.592926025390625000e+01,2.103319950401782990e-02
-2.611464500427246094e+00,2.593350791931152344e+01,2.146410010755062103e-02
-2.411551952362060547e+00,2.593784141540527344e+01,2.187949977815151215e-02
-2.211641788482666016e+00,2.594225692749023438e+01,2.227940037846565247e-02
-2.011733055114746094e+00,2.594675064086914062e+01,2.266409993171691895e-02
-1.811825752258300781e+00,2.595131874084472656e+01,2.303339913487434387e-02
-1.611920952796936035e+00,2.595595932006835938e+01,2.338729985058307648e-02
-1.412016868591308594e+00,2.596067047119140625e+01,2.372550033032894135e-02
-1.212115049362182617e+00,2.596544647216796875e+01,2.404779940843582153e-02
-1.012214422225952148e+00,2.597028541564941406e+01,2.435299940407276154e-02
-8.123149871826171875e-01,2.597518348693847656e+01,2.464110031723976135e-02
-6.124175190925598145e-01,2.598013687133789062e+01,2.491210028529167175e-02
-4.125207066535949707e-01,2.598514366149902344e+01,2.516590058803558350e-02
-2.126256972551345825e-01,2.599020004272460938e+01,2.540259994566440582e-02
-1.273159962147474289e-02,2.599530029296875000e+01,2.562220022082328796e-02
1.871615946292877197e-01,2.600044441223144531e+01,2.582490071654319763e-02
3.870533108711242676e-01,2.600562667846679688e+01,2.601080015301704407e-02
5.869446992874145508e-01,2.601084327697753906e+01,2.617990039288997650e-02
7.868347167968750000e-01,2.601609420776367188e+01,2.633230015635490417e-02
9.867241978645324707e-01,2.602137184143066406e+01,2.646810002624988556e-02
1.186613202095031738e+00,2.602667617797851562e+01,2.658749930560588837e-02
1.386501193046569824e+00,2.603200340270996094e+01,2.669030055403709412e-02
1.586389183998107910e+00,2.603734779357910156e+01,2.677679993212223053e-02
1.786276221275329590e+00,2.604270935058593750e+01,2.684699930250644684e-02
1.986163258552551270e+00,2.604808235168457031e+01,2.690099924802780151e-02
2.186050176620483398e+00,2.605346488952636719e+01,2.693890035152435303e-02
2.385936498641967773e+00,2.605885314941406250e+01,2.696100063621997833e-02
2.585823059082031250e+00,2.606424522399902344e+01,2.696740068495273590e-02
2.785709381103515625e+00,2.606963539123535156e+01,2.695810049772262573e-02
2.985595941543579102e+00,2.607502365112304688e+01,2.693329937756061554e-02
3.185482978820800781e+00,2.608040428161621094e+01,2.689320035278797150e-02
3.385369777679443359e+00,2.608577728271484375e+01,2.683760039508342743e-02
3.585257291793823242e+00,2.609113502502441406e+01,2.676670067012310028e-02
3.785144805908203125e+00,2.609647941589355469e+01,2.668059989809989929e-02
3.985033035278320312e+00,2.610180282592773438e+01,2.657959982752799988e-02
4.184922218322753906e+00,2.610710525512695312e+01,2.646359987556934357e-02
4.384811401367187500e+00,2.611238479614257812e+01,2.633300051093101501e-02
4.584702014923095703e+00,2.611763572692871094e+01,2.618799917399883270e-02
4.784592628479003906e+00,2.612285614013671875e+01,2.602850086987018585e-02
4.984484672546386719e+00,2.612804222106933594e+01,2.585439942777156830e-02
5.184377670288085938e+00,2.613319206237792969e+01,2.566269971430301666e-02
5.384271144866943359e+00,2.613829994201660156e+01,2.540159970521926880e-02
5.584167003631591797e+00,2.614334487915039062e+01,2.505229972302913666e-02
5.784062385559082031e+00,2.614830780029296875e+01,2.455650083720684052e-02
5.983963012695312500e+00,2.615314483642578125e+01,2.378919906914234161e-02
6.183867931365966797e+00,2.615780258178710938e+01,2.274969965219497681e-02
6.383774280548095703e+00,2.616222953796386719e+01,2.150030061602592468e-02
6.583694458007812500e+00,2.616638755798339844e+01,2.006299979984760284e-02
6.783613204956054688e+00,2.617023849487304688e+01,1.840849965810775757e-02
6.983542919158935547e+00,2.617373085021972656e+01,1.647450029850006104e-02
7.183481216430664062e+00,2.617680740356445312e+01,1.425779983401298523e-02
7.383421421051025391e+00,2.617941284179687500e+01,1.174340024590492249e-02
7.583372116088867188e+00,2.618148422241210938e+01,8.925699628889560699e-03
7.783324718475341797e+00,2.618296241760253906e+01,5.805999971926212311e-03
7.983282089233398438e+00,2.618378639221191406e+01,2.386400010436773300e-03
8.183241844177246094e+00,2.618389511108398438e+01,6.281852722167968750e+00
8.383199691772460938e+00,2.618323326110839844e+01,6.277835369110107422e+00
8.583153724670410156e+00,2.618173599243164062e+01,6.273520469665527344e+00
8.783098220825195312e+00,2.617934799194335938e+01,6.268908500671386719e+00
8.983029365539550781e+00,2.617600822448730469e+01,6.264000892639160156e+00
9.182941436767578125e+00,2.617165565490722656e+01,6.258797168731689453e+00
9.382827758789062500e+00,2.616623497009277344e+01,6.253297805786132812e+00
9.582678794860839844e+00,2.615968513488769531e+01,6.247502326965332031e+00
9.782489776611328125e+00,2.615194892883300781e+01,6.241411209106445312e+00
9.982246398925781250e+00,2.614296531677246094e+01,6.235023975372314453e+00
1.018194007873535156e+01,2.613267517089843750e+01,6.228341579437255859e+00
1.038156032562255859e+01,2.612102317810058594e+01,6.221363067626953125e+00
1.058108901977539062e+01,2.610794830322265625e+01,6.214088916778564453e+00
1.078052043914794922e+01,2.609339332580566406e+01,6.206518650054931641e+00
1.097982978820800781e+01,2.607729911804199219e+01,6.198652267456054688e+00
1.117900371551513672e+01,2.605960655212402344e+01,6.190489768981933594e+00
1.137802696228027344e+01,2.604026222229003906e+01,6.182030677795410156e+00
1.157686996459960938e+01,2.601920318603515625e+01,6.173274993896484375e+00
1.177552509307861328e+01,2.599637603759765625e+01,6.164221763610839844e+00
1.197395706176757812e+01,2.597172164916992188e+01,6.154870986938476562e+00
1.217214488983154297e+01,2.594518280029296875e+01,6.145222187042236328e+00
1.237006950378417969e+01,2.591670227050781250e+01,6.135274887084960938e+00
1.256768608093261719e+01,2.588622665405273438e+01,6.125028133392333984e+00
1.276498603820800781e+01,2.585369682312011719e+01,6.114480495452880859e+00
1.296192073822021484e+01,2.581905937194824219e+01,6.103632450103759766e+00
1.315846061706542969e+01,2.578225898742675781e+01,6.092482089996337891e+00
1.335457992553710938e+01,2.574323654174804688e+01,6.081028461456298828e+00
1.355022048950195312e+01,2.570194435119628906e+01,6.069271087646484375e+00
1.374536895751953125e+01,2.565832138061523438e+01,6.057206630706787109e+00
1.393996238708496094e+01,2.561231994628906250e+01,6.044836044311523438e+00
1.413396167755126953e+01,2.556388473510742188e+01,6.032155990600585938e+00
1.432733440399169922e+01,2.551296043395996094e+01,6.019165515899658203e+00
1.452000427246093750e+01,2.545950317382812500e+01,6.005862712860107422e+00
1.471195411682128906e+01,2.540345382690429688e+01,5.992243766784667969e+00
1.490310382843017578e+01,2.534476661682128906e+01,5.978309154510498047e+00
1.509340572357177734e+01,2.528339385986328125e+01,5.964054584503173828e+00
1.528281307220458984e+01,2.521928024291992188e+01,5.949477195739746094e+00
1.547123908996582031e+01,2.515238571166992188e+01,5.934575080871582031e+00
1.565865230560302734e+01,2.508265495300292969e+01,5.919342994689941406e+00
1.584496116638183594e+01,2.501004981994628906e+01,5.903779983520507812e+00
1.603010177612304688e+01,2.493452644348144531e+01,5.887881755828857422e+00
1.621401596069335938e+01,2.485603141784667969e+01,5.871642112731933594e+00
1.639660072326660156e+01,2.477453613281250000e+01,5.855059146881103516e+00
1.657781028747558594e+01,2.468998527526855469e+01,5.838125705718994141e+00
1.675753784179687500e+01,2.460235214233398438e+01,5.820837974548339844e+00
1.693570709228515625e+01,2.451159286499023438e+01,5.803191184997558594e+00
1.711223602294921875e+01,2.441766738891601562e+01,5.785174369812011719e+00
1.728701591491699219e+01,2.432054901123046875e+01,5.766782283782958984e+00
1.745997047424316406e+01,2.422019577026367188e+01,5.748010158538818359e+00
1.763098716735839844e+01,2.411658287048339844e+01,5.728856086730957031e+00
1.779996299743652344e+01,2.400968360900878906e+01,5.709320068359375000e+00
1.796680259704589844e+01,2.389947319030761719e+01,5.689457416534423828e+00
1.813140487670898438e+01,2.378594589233398438e+01,5.669280529022216797e+00
1.829366302490234375e+01,2.366910934448242188e+01,5.648984432220458984e+00
1.845353698730468750e+01,2.354901313781738281e+01,5.628888130187988281e+00
1.861097717285156250e+01,2.342574310302734375e+01,5.608998775482177734e+00
1.876594734191894531e+01,2.329939270019531250e+01,5.589397430419921875e+00
1.891844367980957031e+01,2.317004203796386719e+01,5.570096969604492188e+00
1.906841850280761719e+01,2.303780937194824219e+01,5.551095008850097656e+00
1.921588325500488281e+01,2.290276145935058594e+01,5.532383918762207031e+00
1.936081504821777344e+01,2.276499938964843750e+01,5.513957500457763672e+00
1.950319671630859375e+01,2.262461853027343750e+01,5.495804309844970703e+00
1.964304161071777344e+01,2.248167800903320312e+01,5.477914333343505859e+00
1.978030586242675781e+01,2.233629608154296875e+01,5.460284709930419922e+00
1.991501617431640625e+01,2.218852233886718750e+01,5.442905902862548828e+00
2.004715728759765625e+01,2.203844642639160156e+01,5.425774097442626953e+00
2.017671775817871094e+01,2.188615226745605469e+01,5.408882617950439453e+00
2.030372047424316406e+01,2.173168945312500000e+01,5.392224788665771484e+00
2.042813491821289062e+01,2.157516860961914062e+01,5.375799179077148438e+00
2.054998970031738281e+01,2.141662597656250000e+01,5.359598159790039062e+00
2.066927719116210938e+01,2.125614166259765625e+01,5.343618392944335938e+00
2.078599548339843750e+01,2.109379577636718750e+01,5.327856063842773438e+00
2.090017127990722656e+01,2.092962455749511719e+01,5.312305450439453125e+00
2.101178359985351562e+01,2.076372909545898438e+01,5.296965122222900391e+00
2.112086296081542969e+01,2.059613990783691406e+01,5.281828880310058594e+00
2.122740936279296875e+01,2.042693138122558594e+01,5.266894340515136719e+00
2.133143043518066406e+01,2.025616645812988281e+01,5.252159118652343750e+00
