w_tr_right_m,w_tr_left_m,a,b,c_center,c_left,c_right
1.784475840025713,0.41552415997428704,0.1456952119514395,-0.989329523068237,4.244758097892114,4.660282257866401,2.460282257866401
1.759884135796026,0.4401158642039741,0.13239875049846758,-0.9911965349346438,4.653421461125619,5.093537325329593,2.8935373253295933
1.732542042914325,0.46745795708567506,0.1183407730355806,-0.992973041646822,5.086617209058497,5.554075166144172,3.354075166144172
1.7022687474613853,0.49773125253861494,0.10351727034373856,-0.9946276563320474,5.5444900729329945,6.042221325471609,3.842221325471609
1.6689537290383631,0.5310462709616371,0.0879244640415314,-0.996127144807835,6.027163168849844,6.558209439811481,4.358209439811481
1.6324049340035054,0.5675950659964949,0.0715620255593863,-0.9974361515895831,6.534638555411739,7.102233621408234,4.902233621408234
1.5925352831025161,0.607464716897484,0.05442474237561336,-0.9985178753619527,7.067053984885622,7.674518701783106,5.474518701783106
1.54912838424659,0.6508716157534102,0.036513727869684307,-0.9993331514950651,7.624336423530049,8.27520803928346,6.075208039283459
1.502139054174581,0.6978609458254192,0.01782750195286404,-0.9998410774588733,8.206477365002954,8.904338310828372,6.704338310828373
1.451307615248061,0.7486923847519391,-0.001635652860465691,-0.9999986623189653,8.813460187508195,9.562152572260134,7.3621525722601335
1.3966496695083348,0.8033503304916654,-0.02186950993948595,-0.999760833667236,9.445004675938515,10.248355006430181,8.04835500643018
1.3379281981957998,0.8620718018042004,-0.0428772047424502,-0.999080349778472,10.101105762731262,10.963177564535462,8.763177564535463
1.2751287811944978,0.9248712188055024,-0.06465073170806446,-0.9979079531147208,10.78139389362224,11.706265112427744,9.506265112427743
1.2090775707924968,0.9909224292075034,-0.0871860180505889,-0.9961920488823841,11.485604495278999,12.476526924486501,10.276526924486502
1.1387385782681099,1.0612614217318903,-0.11048145111661367,-0.993878186177344,12.213531322837001,13.274792744568892,11.074792744568892
1.0660832003716696,1.1339167996283306,-0.13452149614253125,-0.9909106756290271,12.964514575991714,14.098431375620045,11.898431375620044
0.9892709609825598,1.2107290390174403,-0.15930710384117455,-0.9872290750710988,13.738388557328179,14.94911759634562,12.749117596345618
0.9058411034671126,1.2941588965328876,-0.1848324318035196,-0.9827700504968583,14.53475213529477,15.828911031827658,13.628911031827657
0.8170285136033475,1.3829714863966527,-0.21108472192860453,-0.9774677693757088,15.352963898007975,16.735935384404627,14.535935384404628
0.7198742426674908,1.4801257573325093,-0.23807410072899257,-0.9712469935923002,16.193067404479535,17.673193161812044,15.473193161812045
0.615045904540658,1.5849540954593422,-0.2657852260849437,-0.9640322679220729,17.054279233630982,18.639233329090324,16.439233329090325
0.506715052758831,1.6932849472411693,-0.29411358733551385,-0.9557704733588682,17.933024017607597,19.626308964848768,17.426308964848765
0.40078825992553035,1.7992117400744698,-0.3227191545523669,-0.9464947687573374,18.81848666567985,20.617698405754318,18.41769840575432
